phibin,etabin,calib_factor
213, 55, 1.07496
213, 56, 1.00914
213, 57, 1.11914
213, 58, 1.09783
213, 59, 1.07826
213, 60, 1.06249
213, 61, 0.846208
213, 62, 0.929715
213, 63, 0.972118
213, 64, 0.953134
213, 65, 0.933942
213, 66, 0.908205
213, 67, 0.810426
213, 68, 0.911921
213, 69, 0.846374
213, 70, 1.05395
213, 71, 0.940219
213, 72, 0.975968
213, 73, 0.992206
213, 74, 0.964165
213, 75, 0.916594
213, 76, 0.980191
213, 77, 0.914716
213, 78, 0.870386
213, 79, 0.808475
213, 80, 0.891992
213, 81, 0.9842
213, 82, 0.843496
213, 83, 1.01585
213, 84, 1.141
213, 85, 0.935978
213, 86, 0.979525
213, 87, 0.913921
213, 88, 1.10421
213, 89, 1.10942
213, 90, 0.886353
213, 91, 0.787889
213, 92, 1.04003
213, 93, 1.09984
213, 94, 0.929917
213, 95, 0.71847
214, 0, 0.961585
214, 1, 0.915135
214, 2, 0.877465
214, 3, 1.08795
214, 4, 0.992924
214, 5, 1.00638
214, 6, 1.09238
214, 7, 1.16375
214, 8, 0.959062
214, 9, 1.02519
214, 10, 0.848815
214, 11, 1.14387
214, 12, 0.865435
214, 13, 0.861402
214, 14, 0.891161
214, 15, 0.927867
214, 16, 0.998616
214, 17, 1.0482
214, 18, 0.860478
214, 19, 0.985756
214, 20, 0.837349
214, 21, 0.922369
214, 22, 0.93285
214, 23, 0.930256
214, 24, 0.834037
214, 25, 0.988117
214, 26, 0.9748
214, 27, 0.984791
214, 28, 0.961027
214, 29, 0.980761
214, 30, 0.936862
214, 31, 0.98477
214, 32, 0.851641
214, 33, 1.11452
214, 34, 0.936934
214, 35, 1.01376
214, 36, 0.985629
214, 37, 1.03173
214, 38, 0.929959
214, 39, 1.02879
214, 40, 0.756019
214, 41, 0.816508
214, 42, 0.935184
214, 43, 0.892487
214, 44, 1.09022
214, 45, 0.89285
214, 46, 0.77149
214, 47, 1.59289
214, 48, 0.857937
214, 49, 0.978399
214, 50, 0.954559
214, 51, 1.05017
214, 52, 0.929316
214, 53, 1.10672
214, 54, 1.06806
214, 55, 0.98
214, 56, 1.06141
214, 57, 1.09512
214, 58, 1.03751
214, 59, 1.06438
214, 60, 0.899586
214, 61, 1.03711
214, 62, 0.890672
214, 63, 0.900932
214, 64, 0.967779
214, 65, 0.872542
214, 66, 0.820576
214, 67, 0.842391
214, 68, 0.957437
214, 69, 1.02482
214, 70, 0.94404
214, 71, 0.807671
214, 72, 0.992182
214, 73, 0.952428
214, 74, 0.836123
214, 75, 1.01112
214, 76, 0.94771
214, 77, 0.928286
214, 78, 0.938636
214, 79, 0.800437
214, 80, 0.868612
214, 81, 0.99922
214, 82, 0.583738
214, 83, 0.952287
214, 84, 0.915328
214, 85, 0.969618
214, 86, 1.00084
214, 87, 1.03004
214, 88, 0.857682
214, 89, 0.807069
214, 90, 1.05164
214, 91, 0.916863
214, 92, 1.05855
214, 93, 0.962024
214, 94, 1.14466
214, 95, 0.772392
215, 0, 0.863848
215, 1, 1.26991
215, 2, 1.13527
215, 3, 1.33885
215, 4, 1.23281
215, 5, 1.14911
215, 6, 0.999237
215, 7, 1.36058
215, 8, 1.33329
215, 9, 1.2163
215, 10, 0.999202
215, 11, 1.22732
215, 12, 0.91433
215, 13, 0.880737
215, 14, 0.84572
215, 15, 0.909264
215, 16, 1.0373
215, 17, 1.15349
215, 18, 1.08469
215, 19, 1.21263
215, 20, 1.06759
215, 21, 1.09121
215, 22, 0.699128
215, 23, 1.07679
215, 24, 1.07198
215, 25, 1.12737
215, 26, 1.15309
215, 27, 1.02647
215, 28, 1.19131
215, 29, 1.10632
215, 30, 1.11322
215, 31, 1.00225
215, 32, 0.994507
215, 33, 1.0633
215, 34, 1.06865
215, 35, 1.15184
215, 36, 1.18757
215, 37, 1.15351
215, 38, 1.18281
215, 39, 1.06255
215, 40, 1.13462
215, 41, 0.83944
215, 42, 1.08029
215, 43, 1.09376
215, 44, 1.12683
215, 45, 1.10705
215, 46, 1.35838
215, 47, 1.23526
215, 48, 1.29755
215, 49, 1.6762
215, 50, 1.34188
215, 51, 1.39656
215, 52, 1.10046
215, 53, 1.12421
215, 54, 1.28628
215, 55, 1.20995
215, 56, 1.14826
215, 57, 1.25168
215, 58, 1.21999
215, 59, 1.19403
215, 60, 1.07133
215, 61, 1.17658
215, 62, 0.926184
215, 63, 0.926992
215, 64, 1.06555
215, 65, 0.869846
215, 66, 1.06814
215, 67, 1.01361
215, 68, 1.0792
215, 69, 1.0639
215, 70, 0.939274
215, 71, 0.940289
215, 72, 1.16446
215, 73, 1.27454
215, 74, 1.27712
215, 75, 1.1187
215, 76, 1.14881
215, 77, 1.16011
215, 78, 1.06978
215, 79, 0.917331
215, 80, 1.17896
215, 81, 1.16522
215, 82, 0.667785
215, 83, 0.999169
215, 84, 1.54989
215, 85, 1.61286
215, 86, 1.39054
215, 87, 1.24972
215, 88, 1.07989
215, 89, 1.05887
215, 90, 1.32713
215, 91, 1.27323
215, 92, 1.29991
215, 93, 1.26748
215, 94, 0.999195
215, 95, 1.08637
216, 0, 1.33727
216, 1, 1.62713
216, 2, 1.39832
216, 3, 1.37772
216, 4, 1.3206
216, 5, 1.4061
216, 6, 1.25766
216, 7, 1.36442
216, 8, 1.42649
216, 9, 1.39058
216, 10, 1.38269
216, 11, 1.35704
216, 12, 0.798668
216, 13, 0.745539
216, 14, 1.21521
216, 15, 1.10191
216, 16, 1.02541
216, 17, 1.02356
216, 18, 1.07155
216, 19, 1.13352
216, 20, 1.02087
216, 21, 0.761612
216, 22, 1.0814
216, 23, 1.09364
216, 24, 0.816179
216, 25, 0.689491
216, 26, 1.05318
216, 27, 1.08685
216, 28, 1.23759
216, 29, 1.20371
216, 30, 1.28811
216, 31, 1.09225
216, 32, 1.28952
216, 33, 1.19214
216, 34, 1.08009
216, 35, 0.89468
216, 36, 1.24304
216, 37, 1.13702
216, 38, 1.125
216, 39, 1.12766
216, 40, 1.25716
216, 41, 1.21917
216, 42, 1.14919
216, 43, 1.034
216, 44, 1.37531
216, 45, 1.21016
216, 46, 1.17832
216, 47, 0.817659
216, 48, 0.917131
216, 49, 1.02504
216, 50, 1.26039
216, 51, 1.20602
216, 52, 0.988787
216, 53, 1.02762
216, 54, 0.926502
216, 55, 0.928231
216, 56, 0.798242
216, 57, 0.770794
216, 58, 0.827737
216, 59, 0.912476
216, 60, 0.845882
216, 61, 1.11563
216, 62, 0.981883
216, 63, 0.960936
216, 64, 1.08983
216, 65, 0.966508
216, 66, 1.01114
216, 67, 1.0217
216, 68, 0.835183
216, 69, 0.91499
216, 70, 0.9773
216, 71, 0.865824
216, 72, 0.822695
216, 73, 0.999163
216, 74, 0.685776
216, 75, 0.822368
216, 76, 0.873162
216, 77, 0.999961
216, 78, 0.653
216, 79, 0.95575
216, 80, 0.890663
216, 81, 0.762991
216, 82, 0.820188
216, 83, 0.929233
216, 84, 1.16623
216, 85, 1.6982
216, 86, 1.34842
216, 87, 1.33709
216, 88, 1.24055
216, 89, 0.999182
216, 90, 1.14071
216, 91, 1.09428
216, 92, 1.3724
216, 93, 1.2742
216, 94, 1.47551
216, 95, 0.708209
217, 0, 0.779636
217, 1, 1.23236
217, 2, 0.952657
217, 3, 0.965468
217, 4, 0.973438
217, 5, 1.07896
217, 6, 1.12434
217, 7, 1.06327
217, 8, 1.17482
217, 9, 1.1106
217, 10, 1.02967
217, 11, 1.08081
217, 12, 1.00862
217, 13, 0.627186
217, 14, 0.627593
217, 15, 0.901099
217, 16, 0.927151
217, 17, 0.926942
217, 18, 1.009
217, 19, 0.912628
217, 20, 0.987691
217, 21, 0.901228
217, 22, 0.867362
217, 23, 0.995851
217, 24, 0.82034
217, 25, 0.875084
217, 26, 1.10638
217, 27, 1.04847
217, 28, 1.06959
217, 29, 1.09104
217, 30, 1.2176
217, 31, 1.03415
217, 32, 1.07505
217, 33, 1.00664
217, 34, 0.939609
217, 35, 0.96167
217, 36, 1.12453
217, 37, 1.16968
217, 38, 1.0836
217, 39, 1.0292
217, 40, 1.06144
217, 41, 1.09649
217, 42, 1.0492
217, 43, 1.00603
217, 44, 1.18797
217, 45, 0.83829
217, 46, 0.911379
217, 47, 0.625794
217, 48, 0.809755
217, 49, 0.941272
217, 50, 1.00191
217, 51, 1.0261
217, 52, 0.925154
217, 53, 0.923772
217, 54, 0.827656
217, 55, 0.968802
217, 56, 0.826632
217, 57, 0.786936
217, 58, 0.931027
217, 59, 0.772546
217, 60, 0.879848
217, 61, 0.933296
217, 62, 0.837369
217, 63, 0.878345
217, 64, 0.814487
217, 65, 0.937522
217, 66, 0.852707
217, 67, 0.846868
217, 68, 0.880482
217, 69, 0.867612
217, 70, 0.907557
217, 71, 0.943573
217, 72, 0.895808
217, 73, 0.806294
217, 74, 0.818186
217, 75, 0.624158
217, 76, 0.854254
217, 77, 0.777328
217, 78, 0.77768
217, 79, 0.749539
217, 80, 0.84344
217, 81, 0.935698
217, 82, 0.687456
217, 83, 0.677617
217, 84, 1.08418
217, 85, 1.04238
217, 86, 1.12584
217, 87, 1.05709
217, 88, 1.04692
217, 89, 0.94386
217, 90, 1.06762
217, 91, 0.985227
217, 92, 0.993405
217, 93, 1.02811
217, 94, 0.971722
217, 95, 1.05182
218, 0, 0.926225
218, 1, 0.927498
218, 2, 1.09753
218, 3, 1.09482
218, 4, 1.0767
218, 5, 1.10514
218, 6, 0.792071
218, 7, 0.927991
218, 8, 1.11995
218, 9, 1.1571
218, 10, 1.06835
218, 11, 1.11315
218, 12, 0.921583
218, 13, 0.884586
218, 14, 1.03532
218, 15, 0.899511
218, 16, 0.949518
218, 17, 0.929046
218, 18, 0.966766
218, 19, 0.940166
218, 20, 0.951887
218, 21, 1.03199
218, 22, 1.08821
218, 23, 1.08135
218, 24, 0.987716
218, 25, 1.05171
218, 26, 1.02326
218, 27, 1.11091
218, 28, 1.25383
218, 29, 1.21246
218, 30, 1.10282
218, 31, 1.00345
218, 32, 1.09317
218, 33, 1.03289
218, 34, 1.16697
218, 35, 1.07543
218, 36, 1.20848
218, 37, 1.20783
218, 38, 1.14158
218, 39, 1.14445
218, 40, 1.03799
218, 41, 0.994004
218, 42, 1.08587
218, 43, 1.03904
218, 44, 1.12038
218, 45, 1.12444
218, 46, 0.934738
218, 47, 0.792965
218, 48, 1.01604
218, 49, 0.801183
218, 50, 0.670382
218, 51, 0.833691
218, 52, 0.966697
218, 53, 0.920727
218, 54, 0.831701
218, 55, 0.849296
218, 56, 0.85639
218, 57, 0.81213
218, 58, 0.775681
218, 59, 0.764986
218, 60, 0.855285
218, 61, 0.933509
218, 62, 0.937111
218, 63, 0.921767
218, 64, 1.01009
218, 65, 0.966157
218, 66, 0.711127
218, 67, 0.8053
218, 68, 1.00449
218, 69, 1.01339
218, 70, 0.934643
218, 71, 0.897187
218, 72, 0.976168
218, 73, 0.796387
218, 74, 0.881271
218, 75, 0.734896
218, 76, 0.853069
218, 77, 0.874908
218, 78, 0.905614
218, 79, 0.948283
218, 80, 0.731064
218, 81, 0.999182
218, 82, 0.779703
218, 83, 0.735719
218, 84, 1.10518
218, 85, 0.999201
218, 86, 1.19559
218, 87, 1.16714
218, 88, 1.15196
218, 89, 1.03912
218, 90, 1.00652
218, 91, 0.899501
218, 92, 1.09969
218, 93, 0.981836
218, 94, 0.906726
218, 95, 0.85466
219, 0, 0.923589
219, 1, 0.917044
219, 2, 1.04997
219, 3, 1.09878
219, 4, 1.05369
219, 5, 1.00998
219, 6, 0.831452
219, 7, 0.848974
219, 8, 1.09723
219, 9, 1.15028
219, 10, 1.40244
219, 11, 1.08934
219, 12, 1.08331
219, 13, 0.89853
219, 14, 0.670107
219, 15, 0.887719
219, 16, 0.856214
219, 17, 0.922177
219, 18, 0.927717
219, 19, 0.952939
219, 20, 1.00099
219, 21, 0.976265
219, 22, 0.973102
219, 23, 1.03042
219, 24, 0.943362
219, 25, 0.907681
219, 26, 1.14828
219, 27, 0.994988
219, 28, 1.09553
219, 29, 1.16037
219, 30, 1.02332
219, 31, 0.973954
219, 32, 1.00088
219, 33, 1.07799
219, 34, 1.07095
219, 35, 0.987521
219, 36, 1.21734
219, 37, 1.14325
219, 38, 1.11276
219, 39, 0.989666
219, 40, 1.14451
219, 41, 0.956874
219, 42, 0.984175
219, 43, 0.999522
219, 44, 1.10404
219, 45, 1.16126
219, 46, 0.913215
219, 47, 0.998992
219, 48, 0.945273
219, 49, 0.904004
219, 50, 0.826374
219, 51, 0.805828
219, 52, 0.874143
219, 53, 0.934234
219, 54, 0.95036
219, 55, 0.92711
219, 56, 0.956145
219, 57, 0.953554
219, 58, 0.846058
219, 59, 0.762237
219, 60, 0.840277
219, 61, 0.811336
219, 62, 0.759636
219, 63, 0.847472
219, 64, 0.883116
219, 65, 0.94276
219, 66, 0.801062
219, 67, 0.907513
219, 68, 1.05642
219, 69, 1.16675
219, 70, 0.981553
219, 71, 0.945866
219, 72, 1.03761
219, 73, 0.850041
219, 74, 0.809633
219, 75, 0.843143
219, 76, 0.80294
219, 77, 0.822727
219, 78, 0.99901
219, 79, 0.892361
219, 80, 0.929928
219, 81, 0.730114
219, 82, 0.858838
219, 83, 0.786025
219, 84, 1.01959
219, 85, 0.994992
219, 86, 1.20319
219, 87, 1.17601
219, 88, 1.10487
219, 89, 1.06996
219, 90, 1.07193
219, 91, 1.00809
219, 92, 1.07593
219, 93, 1.04029
219, 94, 0.678497
219, 95, 0.717901
220, 0, 0.955112
220, 1, 0.905483
220, 2, 0.961293
220, 3, 0.957719
220, 4, 0.978677
220, 5, 1.03277
220, 6, 1.00606
220, 7, 0.99308
220, 8, 1.02264
220, 9, 1.02063
220, 10, 0.964622
220, 11, 1.07169
220, 12, 1.09923
220, 13, 1.16722
220, 14, 0.975549
220, 15, 1.03903
220, 16, 0.912531
220, 17, 0.848895
220, 18, 0.982516
220, 19, 1.0161
220, 20, 0.752707
220, 21, 0.908544
220, 22, 1.06833
220, 23, 1.00451
220, 24, 0.874124
220, 25, 0.930169
220, 26, 1.02874
220, 27, 1.00554
220, 28, 1.1246
220, 29, 1.04473
220, 30, 1.07716
220, 31, 1.10536
220, 32, 1.09874
220, 33, 0.980795
220, 34, 0.950525
220, 35, 0.981017
220, 36, 1.07668
220, 37, 1.09539
220, 38, 0.991722
220, 39, 1.02908
220, 40, 1.10942
220, 41, 1.03522
220, 42, 1.30706
220, 43, 1.25836
220, 44, 1.18389
220, 45, 1.00217
220, 46, 1.12285
220, 47, 0.999059
220, 48, 0.986054
220, 49, 0.835881
220, 50, 1.07145
220, 51, 0.969212
220, 52, 0.851747
220, 53, 0.885478
220, 54, 0.827688
220, 55, 0.954377
220, 56, 0.885052
220, 57, 0.91247
220, 58, 0.689556
220, 59, 0.830685
220, 60, 0.889607
220, 61, 0.829927
220, 62, 0.828712
220, 63, 0.850401
220, 64, 0.853861
220, 65, 0.843066
220, 66, 0.802511
220, 67, 0.732788
220, 68, 0.931038
220, 69, 0.832482
220, 70, 0.759277
220, 71, 0.774487
220, 72, 0.753825
220, 73, 0.730014
220, 74, 0.790911
220, 75, 0.910298
220, 76, 0.670786
220, 77, 0.815907
220, 78, 0.853227
220, 79, 0.769828
220, 80, 0.811404
220, 81, 0.999086
220, 82, 0.731312
220, 83, 0.893403
220, 84, 1.15998
220, 85, 1.50379
220, 86, 1.16973
220, 87, 1.10747
220, 88, 1.24252
220, 89, 1.17086
220, 90, 0.914856
220, 91, 0.842255
220, 92, 0.966063
220, 93, 0.90064
220, 94, 0.775224
220, 95, 0.60786
221, 0, 0.994237
221, 1, 0.965618
221, 2, 0.996804
221, 3, 0.977923
221, 4, 0.960131
221, 5, 1.06431
221, 6, 0.966222
221, 7, 0.868997
221, 8, 0.948089
221, 9, 0.938944
221, 10, 1.5919
221, 11, 1.06208
221, 12, 1.09322
221, 13, 1.10138
221, 14, 0.632303
221, 15, 0.958038
221, 16, 0.877259
221, 17, 0.914654
221, 18, 1.10988
221, 19, 1.13815
221, 20, 0.850173
221, 21, 0.87563
221, 22, 1.00457
221, 23, 1.08893
221, 24, 1.03423
221, 25, 0.916575
221, 26, 0.964708
221, 27, 1.04036
221, 28, 0.934009
221, 29, 1.03668
221, 30, 1.04933
221, 31, 1.11096
221, 32, 1.1372
221, 33, 1.01214
221, 34, 1.07231
221, 35, 0.989442
221, 36, 1.15991
221, 37, 1.11683
221, 38, 1.06046
221, 39, 1.02626
221, 40, 1.08512
221, 41, 1.01808
221, 42, 1.23388
221, 43, 1.17715
221, 44, 1.23533
221, 45, 1.14691
221, 46, 1.00432
221, 47, 1.067
221, 48, 1.45784
221, 49, 0.781048
221, 50, 0.888933
221, 51, 1.00641
221, 52, 1.00914
221, 53, 0.885486
221, 54, 0.850346
221, 55, 0.99426
221, 56, 0.872258
221, 57, 0.784915
221, 58, 0.738954
221, 59, 0.781671
221, 60, 0.884112
221, 61, 0.899946
221, 62, 0.852049
221, 63, 1.07165
221, 64, 0.836402
221, 65, 0.854113
221, 66, 0.854465
221, 67, 0.915371
221, 68, 0.894808
221, 69, 0.852596
221, 70, 1.0044
221, 71, 0.962711
221, 72, 0.82975
221, 73, 0.886757
221, 74, 0.832373
221, 75, 0.854693
221, 76, 0.708296
221, 77, 0.819185
221, 78, 0.900402
221, 79, 0.952033
221, 80, 0.966262
221, 81, 0.941744
221, 82, 0.716304
221, 83, 0.728466
221, 84, 1.224
221, 85, 1.17938
221, 86, 1.14077
221, 87, 1.16283
221, 88, 1.12457
221, 89, 1.03307
221, 90, 1.02397
221, 91, 1.01214
221, 92, 0.890683
221, 93, 0.900214
221, 94, 0.750302
221, 95, 0.970811
222, 0, 0.839207
222, 1, 1.16416
222, 2, 1.10732
222, 3, 1.05567
222, 4, 1.06739
222, 5, 1.02879
222, 6, 0.83238
222, 7, 0.992913
222, 8, 1.12783
222, 9, 1.12972
222, 10, 1.07991
222, 11, 1.051
222, 12, 0.923564
222, 13, 0.848293
222, 14, 1.04767
222, 15, 0.999886
222, 16, 0.90635
222, 17, 0.973552
222, 18, 1.00852
222, 19, 1.02831
222, 20, 0.977111
222, 21, 0.988433
222, 22, 1.00338
222, 23, 0.874399
222, 24, 0.918931
222, 25, 0.896906
222, 26, 0.972993
222, 27, 0.796309
222, 28, 1.04072
222, 29, 1.00711
222, 30, 1.13253
222, 31, 1.0867
222, 32, 1.08904
222, 33, 1.11756
222, 34, 0.98225
222, 35, 0.999786
222, 36, 1.06544
222, 37, 1.03614
222, 38, 1.1686
222, 39, 1.18089
222, 40, 0.973102
222, 41, 0.912362
222, 42, 1.09222
222, 43, 1.17713
222, 44, 0.914371
222, 45, 0.790305
222, 46, 1.00715
222, 47, 0.999171
222, 48, 0.966847
222, 49, 0.761958
222, 50, 0.88575
222, 51, 1.06384
222, 52, 0.826672
222, 53, 0.86275
222, 54, 0.99218
222, 55, 0.908416
222, 56, 0.970398
222, 57, 1.01379
222, 58, 0.804879
222, 59, 0.805133
222, 60, 0.73717
222, 61, 0.918601
222, 62, 0.797076
222, 63, 0.81237
222, 64, 0.798436
222, 65, 0.900089
222, 66, 0.889877
222, 67, 0.810952
222, 68, 0.880846
222, 69, 0.911943
222, 70, 0.906558
222, 71, 0.82531
222, 72, 0.792644
222, 73, 0.807411
222, 74, 0.771787
222, 75, 0.808958
222, 76, 0.80133
222, 77, 0.63957
222, 78, 0.759963
222, 79, 0.940248
222, 80, 0.702205
222, 81, 0.999134
222, 82, 0.999154
222, 83, 0.606837
222, 84, 1.13807
222, 85, 1.03383
222, 86, 1.16734
222, 87, 1.06936
222, 88, 1.01629
222, 89, 0.973598
222, 90, 0.932613
222, 91, 0.897757
222, 92, 1.01363
222, 93, 1.06832
222, 94, 1.20627
222, 95, 1.36723
223, 0, 1.19372
223, 1, 1.25548
223, 2, 1.34869
223, 3, 1.14101
223, 4, 1.11688
223, 5, 1.28229
223, 6, 0.999226
223, 7, 1.23161
223, 8, 1.38441
223, 9, 1.46115
223, 10, 0.999185
223, 11, 1.29878
223, 12, 1.07337
223, 13, 1.0847
223, 14, 0.986612
223, 15, 1.06472
223, 16, 1.03817
223, 17, 1.01148
223, 18, 1.06101
223, 19, 1.1343
223, 20, 1.07891
223, 21, 1.05618
223, 22, 0.666917
223, 23, 1.11024
223, 24, 0.957979
223, 25, 0.955066
223, 26, 0.991021
223, 27, 1.18841
223, 28, 1.18314
223, 29, 1.0877
223, 30, 1.07208
223, 31, 1.03084
223, 32, 1.22138
223, 33, 1.17413
223, 34, 0.994851
223, 35, 1.09291
223, 36, 1.19438
223, 37, 1.22705
223, 38, 1.34761
223, 39, 1.31937
223, 40, 1.14068
223, 41, 1.08136
223, 42, 1.44698
223, 43, 1.30869
223, 44, 0.891835
223, 45, 0.955661
223, 46, 1.22139
223, 47, 1.0759
223, 48, 1.15952
223, 49, 0.921979
223, 50, 1.21862
223, 51, 1.13673
223, 52, 1.12755
223, 53, 1.18239
223, 54, 1.04874
223, 55, 1.09304
223, 56, 1.01191
223, 57, 0.930629
223, 58, 0.900333
223, 59, 0.85822
223, 60, 0.644308
223, 61, 0.748126
223, 62, 0.858226
223, 63, 0.870907
223, 64, 0.937462
223, 65, 0.85894
223, 66, 1.06532
223, 67, 0.925329
223, 68, 0.844256
223, 69, 0.839849
223, 70, 0.869892
223, 71, 0.836925
223, 72, 0.966269
223, 73, 0.846673
223, 74, 1.02604
223, 75, 0.880543
223, 76, 0.88719
223, 77, 0.720313
223, 78, 0.810158
223, 79, 0.909862
223, 80, 0.778094
223, 81, 0.875407
223, 82, 0.99905
223, 83, 0.999069
223, 84, 1.18875
223, 85, 1.23515
223, 86, 1.21297
223, 87, 1.23385
223, 88, 1.33863
223, 89, 1.17092
223, 90, 1.12686
223, 91, 1.15142
223, 92, 1.39011
223, 93, 1.23552
223, 94, 0.999091
223, 95, 0.817946
224, 0, 0.999047
224, 1, 1.5246
224, 2, 1.4276
224, 3, 1.38036
224, 4, 1.2419
224, 5, 1.23189
224, 6, 1.08649
224, 7, 1.1507
224, 8, 1.1329
224, 9, 1.09143
224, 10, 1.23302
224, 11, 1.21742
224, 12, 0.951931
224, 13, 0.897714
224, 14, 1.14798
224, 15, 1.12826
224, 16, 1.09832
224, 17, 0.985921
224, 18, 1.10499
224, 19, 1.07031
224, 20, 0.948554
224, 21, 0.833356
224, 22, 1.01551
224, 23, 0.938354
224, 24, 1.04303
224, 25, 1.03317
224, 26, 0.930161
224, 27, 0.745947
224, 28, 0.995776
224, 29, 0.76352
224, 30, 0.757425
224, 31, 0.572476
224, 32, 0.848048
224, 33, 0.876098
224, 34, 1.06164
224, 35, 0.984665
224, 36, 0.948475
224, 37, 0.670513
224, 38, 0.879806
224, 39, 1.02704
224, 40, 1.31323
224, 41, 1.11326
224, 42, 1.26361
224, 43, 1.16991
224, 44, 1.01669
224, 45, 0.914116
224, 46, 1.01387
224, 47, 0.822742
224, 48, 0.77602
224, 49, 1.43172
224, 50, 1.15338
224, 51, 1.28309
224, 52, 1.25459
224, 53, 1.3086
224, 54, 0.928666
224, 55, 1.08919
224, 56, 1.1692
224, 57, 1.30312
224, 58, 1.04844
224, 59, 1.0221
224, 60, 1.03848
224, 61, 1.22213
224, 62, 1.11717
224, 63, 1.11355
224, 64, 1.05733
224, 65, 1.02296
224, 66, 0.920071
224, 67, 1.01506
224, 68, 1.1173
224, 69, 1.15491
224, 70, 0.956258
224, 71, 1.03079
224, 72, 1.04395
224, 73, 0.896434
224, 74, 1.02987
224, 75, 1.00392
224, 76, 1.07622
224, 77, 1.1398
224, 78, 1.0268
224, 79, 1.11532
224, 80, 0.912601
224, 81, 0.951158
224, 82, 1.03904
224, 83, 1.01852
224, 84, 1.24502
224, 85, 1.42275
224, 86, 1.20594
224, 87, 1.18137
224, 88, 1.18521
224, 89, 1.33098
224, 90, 1.20103
224, 91, 1.10854
224, 92, 1.14766
224, 93, 1.1368
224, 94, 1.5053
224, 95, 1.34313
225, 0, 1.11521
225, 1, 0.821988
225, 2, 1.15835
225, 3, 1.1098
225, 4, 0.948932
225, 5, 1.01714
225, 6, 0.928441
225, 7, 0.949999
225, 8, 1.01201
225, 9, 1.05386
225, 10, 1.11089
225, 11, 1.07496
225, 12, 1.07779
225, 13, 0.888484
225, 14, 0.777675
225, 15, 1.03862
225, 16, 1.04288
225, 17, 1.01255
225, 18, 0.895971
225, 19, 0.989369
225, 20, 0.988824
225, 21, 0.987653
225, 22, 0.927856
225, 23, 0.992969
225, 24, 0.860561
225, 25, 0.894293
225, 26, 0.937645
225, 27, 0.854405
225, 28, 0.834522
225, 29, 0.907925
225, 30, 0.716839
225, 31, 0.575726
225, 32, 0.854255
225, 33, 0.864477
225, 34, 0.943346
225, 35, 0.937572
225, 36, 0.826208
225, 37, 0.943012
225, 38, 0.862656
225, 39, 0.918499
225, 40, 1.04654
225, 41, 1.09286
225, 42, 0.830425
225, 43, 0.956958
225, 44, 0.863304
225, 45, 0.70026
225, 46, 0.780367
225, 47, 0.872326
225, 48, 0.59656
225, 49, 0.99973
225, 50, 1.01706
225, 51, 1.03756
225, 52, 1.05581
225, 53, 1.10031
225, 54, 0.875042
225, 55, 0.838966
225, 56, 0.965593
225, 57, 1.03304
225, 58, 0.873426
225, 59, 0.945425
225, 60, 1.09747
225, 61, 1.05137
225, 62, 0.90329
225, 63, 1.09456
225, 64, 0.915212
225, 65, 0.98382
225, 66, 0.909473
225, 67, 0.985572
225, 68, 0.93517
225, 69, 0.973175
225, 70, 0.851554
225, 71, 0.875413
225, 72, 0.934147
225, 73, 0.874236
225, 74, 0.875866
225, 75, 0.887423
225, 76, 0.982436
225, 77, 0.972888
225, 78, 0.936189
225, 79, 0.986825
225, 80, 0.779488
225, 81, 0.813816
225, 82, 0.910776
225, 83, 0.901655
225, 84, 1.06501
225, 85, 1.0442
225, 86, 0.997379
225, 87, 1.01325
225, 88, 0.939086
225, 89, 1.00991
225, 90, 0.974462
225, 91, 0.864285
225, 92, 0.866713
225, 93, 0.910019
225, 94, 0.939969
225, 95, 1.02271
226, 0, 0.999345
226, 1, 0.945173
226, 2, 1.06329
226, 3, 1.05797
226, 4, 0.961975
226, 5, 1.03986
226, 6, 1.0119
226, 7, 1.03417
226, 8, 0.900692
226, 9, 0.963404
226, 10, 1.0857
226, 11, 1.06932
226, 12, 1.00681
226, 13, 1.00474
226, 14, 0.751912
226, 15, 0.857134
226, 16, 1.06127
226, 17, 0.996728
226, 18, 0.86997
226, 19, 0.964191
226, 20, 0.896954
226, 21, 0.857712
226, 22, 0.777451
226, 23, 0.829686
226, 24, 0.638359
226, 25, 0.628533
226, 26, 1.0199
226, 27, 0.995699
226, 28, 0.808681
226, 29, 0.797852
226, 30, 0.891372
226, 31, 0.911796
226, 32, 0.912413
226, 33, 0.948974
226, 34, 1.00844
226, 35, 0.933614
226, 36, 1.06142
226, 37, 1.03372
226, 38, 0.910142
226, 39, 0.967138
226, 40, 0.754759
226, 41, 0.680015
226, 42, 1.02883
226, 43, 1.00547
226, 44, 0.904185
226, 45, 0.908031
226, 46, 0.943927
226, 47, 0.776376
226, 48, 0.824834
226, 49, 0.842017
226, 50, 1.13828
226, 51, 1.0809
226, 52, 1.03466
226, 53, 1.04198
226, 54, 1.02767
226, 55, 1.03498
226, 56, 0.993308
226, 57, 1.10734
226, 58, 0.8959
226, 59, 0.977032
226, 60, 0.99737
226, 61, 1.01832
226, 62, 1.05833
226, 63, 1.0309
226, 64, 1.09521
226, 65, 0.974609
226, 66, 1.09642
226, 67, 1.08111
226, 68, 1.12417
226, 69, 0.938604
226, 70, 0.883816
226, 71, 0.901888
226, 72, 0.914641
226, 73, 0.793015
226, 74, 0.912737
226, 75, 0.934221
226, 76, 1.04128
226, 77, 0.992263
226, 78, 0.889487
